song_id,genre,year,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,duration,end_of_fade_in,loudness,song_hotttnesss,tempo
TRAMHFW128F4254303,Latin,1997,5,0.685,0,0.894,4,0.864,292.12689,0.102,-8.491,0.46833383497402453,175.43
TRAMHIY128F427A892,Latin,1972,7,0.444,1,0.517,4,0.284,295.05261,1.017,-12.469,0.349166902124596,88.384
TRAMHPR128F92EDD34,Electronic,0,5,0.787,0,0.777,4,0.257,402.65098,0.0,-12.138,0.5604903763615894,168.004
TRAMHJH128E0793259,Rock,1969,7,0.407,0,0.294,4,0.082,545.74975,0.247,-9.465,0.7737388148604206,142.646
TRAMHGR128F933E350,RnB,2005,10,0.0,0,0.0,4,0.0,199.3922,0.102,-8.648,0.5692756506754788,104.801
TRAMMDM128F425EAA9,Rap,2007,6,0.945,1,0.574,4,0.845,287.50322,0.0,-6.748,,85.964
TRAMMDO128E0781A5D,Rock,1984,11,0.192,0,0.272,4,0.685,328.72444,3.918,-17.428,0.6474542104780152,88.928
TRAMMFP12903CB59C2,Blues,2007,10,0.652,1,0.564,1,0.086,201.79546,0.0,-28.197,,106.798
TRAMMQW128F42621E1,Punk,2000,3,0.252,1,0.082,4,0.336,152.68526,0.328,-4.048,0.7670748422311303,162.727
TRAMCEY12903CA74B5,Country,1990,9,1.0,1,0.806,4,1.0,165.61587,0.312,-10.323,,117.815
TRAMCGL128F92F3D87,Rock,2003,6,0.262,0,0.424,3,0.686,380.42077,0.0,-3.183,0.9060777414827839,158.34
TRAMCND128F1466ACF,Rap,1994,11,0.221,1,0.195,4,0.999,245.7073,0.0,-8.127,,101.044
TRAMDCX128E07908F1,Reggae,2007,0,0.526,1,0.478,1,0.0,207.90812,0.276,-12.692,,148.382
TRAMDCB128F42772E3,Rap,0,9,0.596,1,0.411,4,1.0,257.54077,1.071,-6.803,,92.115
TRAMDQE128F1458F98,Rock,1979,8,0.341,0,0.393,4,0.137,209.3971,2.107,-23.949,0.7034022195100851,124.494
TRAMVOM128F42ACB16,Electronic,1998,0,0.515,1,0.431,4,0.0,275.12118,0.0,-7.852,,130.002
TRAMXPQ128F148B0C2,Country,2003,2,1.0,1,0.921,4,0.0,210.33751,0.256,-5.849,0.5033812362063191,96.071
TRAMXGR128E07822CC,Rock,1995,7,0.523,1,0.653,4,0.765,214.7522,0.0,-18.146,0.699770063001443,153.08
TRAMXJC128F428E68F,Punk,1979,2,0.413,1,0.509,4,0.539,230.66077,0.363,-11.425,0.4944895175021134,113.11
TRAMEVZ128F4280A16,Rock,2001,2,0.434,1,0.462,4,0.183,363.36281,0.0,-7.856,0.47212111953959446,163.692
TRAMESI128F93509F7,Pop,2007,4,0.371,1,0.42,4,1.0,220.36853,2.415,-4.58,0.6833732483660871,120.008
TRAMEEC128F9307A54,Rap,1992,7,0.467,1,0.34,4,0.612,351.34649,0.0,-12.492,,101.849
TRAMEBP12903CD7EEA,Rock,1980,7,0.401,1,0.486,4,0.373,173.92281,0.147,-20.055,0.5033812362063191,41.945
TRAMBBV128F9337714,Punk,1998,6,0.178,0,0.394,1,0.0,175.25506,0.0,-2.255,0.5997150152258715,110.134
TRAMBRA128F92D257A,Jazz,2003,4,0.601,0,0.454,7,0.552,283.37587,0.0,-5.415,0.41313322902175287,204.791
TRAMBFD128EF34B848,Rap,2007,11,0.217,1,0.357,4,0.906,181.28934,0.0,-4.186,0.5297306072289015,105.393
TRAMBAG128F427D469,Rock,1974,9,0.732,1,0.524,1,0.0,197.04118,1.022,-14.03,0.21508031850922793,154.475
TRAMBLO128F4287D24,Rap,1993,6,0.142,0,0.532,4,0.783,216.65914,0.0,-12.274,0.4715782477005801,102.176
TRAMKQJ128F1499D81,Jazz,0,7,0.0,0,0.161,5,0.361,333.89669,0.0,-32.331,0.3347065490692206,76.953
TRAMKKJ128F1463612,Reggae,1991,8,0.516,1,0.538,1,0.51,217.93914,0.23,-14.241,0.4072330149011048,101.799
TRAMKUA128F92ED3E1,Rock,1994,2,0.5,1,0.543,4,0.87,339.25179,0.0,-5.365,0.5940795853731886,117.706
TRAMKVB128F4223DAE,Blues,2006,9,0.578,0,0.626,3,0.0,236.59057,0.223,-9.072,,132.684
TRAMKXD128F146697F,Rock,1995,2,0.611,1,0.504,1,0.0,222.87628,0.444,-9.85,,140.069
TRAMKDJ128F92F3D8B,Rock,2003,9,0.446,0,0.269,5,0.494,521.63873,0.0,-3.741,0.8247177707649386,174.792
TRAMKPP128F92F6F0C,RnB,0,6,0.304,0,0.325,1,0.18,173.26975,1.217,-13.332,0.37598430150044215,130.839
TRAMLZC128F92F3EB9,Rock,2003,4,0.209,1,0.296,4,0.474,240.40444,0.0,-4.008,0.6354178563299412,191.144
TRAMLGE128F92F81DD,Pop,2009,3,0.573,0,0.502,4,0.705,218.46159,0.0,-3.936,,145.1
TRAMLGZ12903CA6BC4,Jazz,0,6,0.651,0,0.619,3,0.416,313.93914,0.438,-8.316,0.37598430150044215,101.439
TRAMLQH12903CA69B2,Rock,0,0,0.192,1,0.26,4,0.868,167.26159,0.0,-9.698,,175.048
TRAMYHK128F9348112,Latin,0,2,0.917,1,0.863,1,0.0,265.92608,0.374,-14.612,0.5917541605957845,116.629
TRAMPWN128F934C221,Metal,2008,7,0.76,1,0.676,4,0.415,197.25016,0.0,-5.071,0.6460422706820783,77.399
TRAMPPQ128F92C2E36,Blues,0,4,0.191,1,0.318,1,0.0,256.13016,0.264,-9.716,,158.136
TRAMWSA128F9359719,Country,1936,4,0.195,0,0.274,4,0.0,192.80934,0.491,-10.697,,38.443
TRAJRIT128F92F4352,RnB,2008,11,0.322,0,0.324,4,0.0,286.77179,0.0,-4.04,,147.979
TRAJRMZ128F932DC12,Reggae,0,6,0.514,0,0.413,4,0.0,132.93669,0.326,-13.713,0.26695518627553855,139.202
TRAJUPF128F4231A2C,Rock,0,1,0.554,1,0.443,5,0.617,188.94322,0.45,-5.322,0.5135170285371385,125.528
TRAJUXT128F932B03C,Reggae,1993,2,0.054,1,0.266,4,0.189,256.78322,3.611,-13.139,,85.988
TRAJIUK128F42668E6,Rock,1990,1,0.01,0,0.25,3,0.306,285.3873,0.0,-10.181,0.5582369597440904,169.866
TRAJNTJ12903CDB09A,Blues,1997,11,0.0,1,0.0,4,0.0,257.35791,0.334,-9.584,0.3864772912554594,95.56
TRAJNIL12903D15541,Punk,1980,2,0.378,1,0.519,1,0.025,184.94649,0.769,-10.133,,108.977
TRAJNYU128E07856A5,Rock,0,9,0.373,1,0.417,4,0.0,248.18893,0.241,-3.798,0.6844825731512485,117.954
TRAJNYD128F9340A32,Rock,1984,6,0.406,1,0.536,1,0.985,234.50077,0.133,-5.811,0.8330062427807008,111.319
TRAJNWY128E078907F,Electronic,2004,11,0.541,0,0.485,4,0.316,312.08444,0.612,-8.775,0.859349894131751,119.562
TRAJGGI128F423A12A,Reggae,0,1,0.0,1,0.0,4,0.646,192.70485,0.0,-9.947,,160.663
TRAJGCA128F9306CFF,Rock,2007,2,0.579,1,0.629,4,1.0,204.85179,0.16,-11.112,0.4830645596002331,89.676
TRAJGEC128F9300463,Reggae,0,1,0.035,0,0.32,4,0.284,223.29424,2.473,-6.87,0.4173138028026521,157.897
TRAJGCF128F1499E61,Rock,1992,7,0.781,1,0.612,4,0.0,267.65016,8.11,-10.097,0.5375039041917102,150.404
TRAJGGH128F42679C1,Rock,0,2,0.684,1,0.504,4,0.0,336.79628,2.763,-8.978,,139.499
TRAJZCH128F933D2B7,Reggae,1989,1,0.333,1,0.609,1,0.0,168.85506,0.254,-9.515,0.5135170285371385,197.213
TRAJZPU128F422C1D2,Jazz,1993,1,0.546,1,0.462,3,0.814,279.06567,1.054,-27.016,0.34092275586437804,99.556
TRAJZYI128F424B412,Rock,1989,4,0.258,1,0.325,1,0.318,163.26485,0.154,-12.778,0.6473688165526812,114.135
TRAJZLM128F427CEB7,Rap,2004,7,0.406,1,0.502,4,0.766,238.23628,0.334,-6.491,0.6313903653184915,97.98
TRAJTOI128F9335EEC,Reggae,2006,5,0.446,0,0.469,4,0.339,230.24281,0.0,-6.171,0.3277366831778408,159.248
TRAJTYX128F145AD24,Rock,1975,2,0.251,0,0.323,4,0.372,197.82485,0.369,-11.292,,142.88
TRAJSNE128F9305CFD,Rap,2003,10,0.533,0,0.547,4,0.59,169.97832,0.0,-12.738,0.4330050772745855,185.325
TRAJSRH128F425DDC7,RnB,2007,10,0.852,1,0.576,4,0.152,230.55628,0.223,-4.883,,87.992
TRAJSNU128F92F2AC0,Country,2008,1,1.0,1,0.875,4,0.104,222.01424,0.136,-5.278,0.6304604526038231,99.124
TRAJABU128F4239037,Reggae,2005,6,0.508,1,0.522,5,0.877,244.32281,0.258,-5.587,0.4649239941807177,67.606
TRAJAXB128F92C65CD,World,2008,7,0.384,1,0.533,4,0.319,273.08363,0.154,-9.784,0.6635254101486185,109.804
TRAJAZP128F4290FF9,Metal,2004,2,0.507,1,0.429,1,0.0,262.89587,0.078,-7.628,0.6939969340810942,145.997
TRAJFHV128F4274FC0,Latin,1999,5,0.791,1,0.515,4,0.786,223.60771,0.229,-6.804,,98.501
TRAJFYK128F42579B0,Metal,2008,1,0.651,1,0.272,4,0.853,237.84444,3.117,-3.492,0.710101510433833,110.107
TRAJFRJ128F9328FF1,Blues,2002,2,0.755,1,0.504,4,0.162,237.66159,0.0,-4.651,,151.284
TRAJFCB128F427FE87,Metal,2006,3,0.692,0,0.578,4,0.786,326.60853,0.0,-4.136,,120.022
TRAJFDU128F426A5F4,Rock,1997,7,0.0,1,0.0,4,0.357,213.13261,0.0,-5.382,0.7388149958620513,91.922
TRAJFFF128F429874A,Rock,2005,1,0.375,0,0.459,4,0.0,215.82322,0.0,-4.176,0.6615766918618352,164.002
TRAJOLQ128EF346088,Rock,2005,0,0.272,1,0.483,4,0.0,70.89587,0.109,-9.876,0.5096409655518045,42.525
TRAJOPN128F423BEC3,Rock,2004,2,0.582,1,0.481,4,0.023,260.91057,0.0,-4.598,0.7761267755560965,141.769
TRAJOIH128F14B08F7,Rock,0,0,0.111,1,0.305,4,0.35,208.14322,0.282,-11.865,0.36727341580934564,98.528
TRAJOWK128F4263735,Rock,1992,9,0.627,1,0.568,4,0.0,269.81832,3.738,-5.93,0.5203703042823021,164.925
TRAJODO12903CD7591,Rock,1986,5,1.0,1,0.844,5,0.767,297.92608,0.218,-13.339,0.3347065490692206,157.956
TRAJHDR128F92FA863,Metal,1997,10,0.803,1,0.623,3,0.167,341.68118,0.467,-7.422,0.49986128612893904,112.063
TRAJHAH128F9314177,Country,0,9,0.392,0,0.453,4,0.451,180.50567,0.259,-14.794,0.2538347361322313,219.298
TRAJHHE128F146815C,Blues,1960,9,0.548,1,0.458,4,0.0,286.82404,0.0,-6.615,,134.741
TRAJMZL12903CA4807,Country,2009,7,0.577,0,0.654,4,0.374,192.44363,0.183,-4.43,0.6823447543542405,147.904
TRAJJCI12903CE53D7,Jazz,2003,0,0.847,1,0.744,4,0.63,256.49587,0.235,-9.339,0.6420910376375009,111.039
TRAJJBG128F148A7CA,Rock,2006,9,0.043,1,0.262,4,0.866,227.99628,0.138,-3.229,0.5317220984213001,147.975
TRAJJNB128F42A0A4F,Rap,1992,11,0.512,0,0.669,4,1.0,276.94975,0.421,-9.716,0.6068072928412985,102.739
TRAJCHY128EF349619,Rock,0,4,0.818,1,0.706,4,0.0,193.59302,0.282,-11.08,0.0,85.2
TRAJCLY128F930F893,Rap,2003,1,0.278,1,0.402,4,0.915,255.84281,0.167,-7.532,0.5917541605957845,121.871
TRAJDHN128F92C2EEF,Pop,1987,5,0.345,1,0.174,4,0.797,281.73016,1.047,-4.843,,131.319
TRAJDTK128F429FFDF,Country,1994,11,0.712,1,0.705,3,0.878,121.73016,0.165,-12.744,,151.73
TRAJDGB128F42882AC,Rap,1994,8,0.444,0,0.483,4,0.674,366.39302,0.0,-6.788,0.7574713866132109,177.662
TRAJVHI128F930EFAF,RnB,2006,9,0.5,1,0.48,1,1.0,212.16608,2.241,-6.295,,113.812
TRAJQXD128F428767D,Electronic,1994,11,0.041,1,0.386,5,0.948,811.2322,2.026,-17.88,0.46736563132813813,71.416
TRAJXNB128F4261F43,Rock,1996,5,0.663,1,0.693,4,0.645,304.71791,0.101,-7.269,0.637311276400838,227.161
TRAJXUS128F9309CEE,Country,0,5,0.65,1,0.536,4,0.0,157.49179,0.0,-18.692,0.0,182.408
TRAJXKX128F428021C,Rock,1987,11,0.68,0,0.782,3,0.179,185.70404,0.0,-16.104,,83.957
TRAJXQL128F428CAF0,Pop,1993,10,0.498,0,0.489,1,0.0,249.49506,2.572,-12.005,,206.02
TRAJEUV12903D15D6D,Electronic,2007,0,0.572,1,0.611,4,0.989,420.15302,0.996,-9.801,0.40003965695463956,125.008
TRAJENI128F9300B02,Blues,0,0,0.605,1,0.609,3,0.97,211.74812,0.194,-7.461,0.0,138.755
TRAJBGL128F145C7A8,Rock,1992,5,0.85,1,0.536,4,0.481,320.44363,0.0,-11.415,0.5317220984213001,88.072
TRAJBRT128F9303318,Jazz,1955,5,0.061,0,0.307,1,0.729,302.62812,0.322,-16.252,,68.326
TRAJBTZ12903CB818C,Country,0,0,0.296,0,0.124,4,0.19,154.74893,0.305,-9.059,0.5187598979970994,177.945
TRAJBSL128F428A021,Country,1990,4,0.722,1,0.749,4,0.785,145.13587,0.345,-12.653,,91.318
TRAJKMI128F4281107,Pop,0,7,0.426,1,0.583,3,1.0,231.18322,0.356,-8.029,,90.038
TRAJKXS128F42340B5,Rock,2001,2,0.215,1,0.426,4,0.048,250.85342,0.119,-8.19,,135.038
TRAJKZZ128F4237B19,Rock,0,4,0.771,1,0.56,4,0.352,231.07873,0.473,-8.456,0.4267094754910437,85.375
TRAJLIV128F42882D8,Jazz,0,2,0.426,1,0.479,4,0.278,670.04036,0.0,-15.469,,144.737
TRAJLOY128F92E4EAF,Rock,0,1,0.538,0,0.585,4,1.0,294.73914,2.664,-10.647,0.26586104921065007,101.303
TRAJLOR128F428CCC9,Rock,1996,2,0.157,1,0.493,3,0.96,293.53751,5.59,-12.359,0.7367369862701207,146.454
TRAJLKH128F422C613,Rock,0,7,0.165,1,0.399,4,0.214,222.06649,0.069,-4.744,0.5033812362063191,99.374
TRAJPIQ128F14819A8,Rock,2006,1,0.517,1,0.428,4,1.0,277.02812,0.0,-6.425,0.6400173188012475,119.813
TRAJPPX128F4259FD4,Rock,1982,9,0.642,1,0.459,4,0.611,203.91138,1.465,-6.267,,183.907
TRAJPUF128E0784808,Rock,1981,0,0.788,1,0.62,4,0.168,299.57179,0.179,-10.915,0.6206107180693496,155.999
TRACULD128F935A67B,Metal,2004,1,0.695,1,0.557,1,0.0,178.33751,0.311,-4.059,0.651392591692251,85.112
TRACUXJ128E0785F2B,Rock,2003,10,0.061,0,0.466,4,1.0,218.22649,0.0,-7.693,0.6264642401853926,120.006
TRACUEE128F427EA05,Rock,2002,7,0.0,1,0.246,4,1.0,208.97914,0.0,-5.371,,128.714
TRACUUJ128F422EFF8,Reggae,0,6,0.614,0,0.55,1,0.196,284.47302,0.0,-4.812,0.2707759989463275,174.282
TRACUCQ128F92FFBF7,RnB,1983,0,0.618,1,0.713,4,0.682,298.89261,0.647,-6.375,,119.903
TRACUCT128F422BC2F,Rock,2007,9,0.548,1,0.411,4,0.905,189.75302,0.0,-5.991,0.6665323790942675,168.248
TRACIEF128F4270573,RnB,2006,5,0.714,1,0.7,3,0.858,156.682,0.369,-12.839,0.3532613542649873,78.453
TRACISV12903D13877,Country,0,9,0.609,0,0.357,4,0.286,138.4224,0.125,-4.994,,201.951
TRACIJF128F424317B,Electronic,2006,0,0.644,1,0.609,4,0.697,80.3522,0.0,-4.379,0.4287022625232594,141.836
TRACNXS128F93395BA,Rock,1989,5,0.744,1,0.59,1,0.0,248.78975,0.0,-11.814,0.21508031850922793,128.598
TRACNBG128F425B49E,Reggae,1997,6,0.109,0,0.268,4,0.287,235.78077,0.0,-8.754,,153.738
TRACNAS128F14567C6,Rock,0,7,0.45,0,0.479,4,1.0,274.20689,2.746,-8.962,,168.946
TRACGXQ128F1457F81,Pop,1992,11,0.457,0,0.311,4,0.751,252.96934,0.415,-8.726,,94.777
TRACZDR128F14599BC,Rock,1993,4,0.736,1,0.591,4,0.777,258.92526,0.171,-5.814,0.5774690824640417,186.012
TRACTUH128F92C93A3,Rock,1977,2,0.221,1,0.516,5,0.772,189.30893,0.062,-7.54,0.4262235081586151,86.902
TRACTLX128F42A51F6,Reggae,2004,5,0.386,1,0.289,4,0.874,417.67138,0.0,-7.865,0.6533066778712365,181.549
TRACTMI128F931B412,Country,1982,2,0.761,1,0.735,1,0.0,158.98077,0.322,-9.89,0.5754065803687144,140.659
TRACTIE128F92E473B,Rock,1992,1,0.134,1,0.633,1,0.094,267.36281,0.119,-6.478,0.7087462110678179,92.012
TRACTWW12903CB7550,Rock,1995,4,0.675,1,0.588,4,0.068,263.8624,0.148,-5.498,,136.459
TRACTQD128F14B0F9D,RnB,1990,5,0.297,0,0.367,5,0.697,322.87302,0.204,-16.336,,72.937
TRACSBL128F42480E8,Electronic,2008,4,0.243,1,0.179,4,1.0,271.85587,0.078,-4.002,0.663124801395723,120.119
TRACAKD128F92D5D38,Pop,2009,9,0.019,1,0.138,4,0.394,230.63465,0.259,-5.953,,135.914
TRACAXP128F14A2127,Rock,2003,10,0.474,0,0.454,4,0.824,201.87383,0.0,-4.998,0.6923299273961755,113.326
TRACABS128E0786B0B,Rock,2003,0,0.68,1,0.445,1,0.453,298.13506,0.415,-4.683,0.6420910376375009,64.006
TRACFYQ128E0784150,Rap,2003,11,0.639,1,0.446,4,1.0,242.52036,0.241,-1.622,0.7618780776895576,88.043
TRACFFX128F421E641,Country,1987,2,0.943,1,0.778,3,0.877,152.58077,0.0,-14.28,,80.738
TRACFZI128E0795424,Rock,2005,6,0.546,0,0.551,4,0.367,212.29669,3.413,-3.753,0.7477548155053753,85.029
TRACFDC128F147F1C6,Pop,2006,0,0.764,1,0.588,1,0.0,171.80689,0.168,-4.134,0.23993682440382563,167.954
TRACFAP128E07862C1,Rap,1998,10,0.39,1,0.458,4,0.564,222.09261,0.0,-7.974,0.6782359254094846,106.769
TRACFOJ128F4253EFA,Rock,2003,0,0.88,1,0.81,1,0.0,283.74159,0.183,-11.766,0.5917584508236884,116.621
TRACOBC128F4266853,Country,0,10,0.782,1,0.71,5,0.785,295.3922,0.288,-7.688,0.4051157216913865,74.166
TRACOHQ128F424C5EF,Metal,2007,7,0.631,1,0.509,4,0.852,323.18649,0.0,-4.238,0.6290718355952272,150.11
TRACHKX128F934B07A,Electronic,2009,0,0.0,1,0.119,4,0.24,280.24118,0.0,-9.074,0.5543841211839374,64.811
TRACHHH128E0788A35,Rap,2004,11,0.452,1,0.443,3,0.6,149.91628,0.0,-8.225,0.5589973270385168,165.546
TRACMPZ12903CF150B,Blues,1930,10,0.346,1,0.343,1,0.0,196.62322,0.171,-15.164,,107.877
TRACJKR12903D02C75,Country,2006,4,0.086,1,0.302,4,0.945,112.95302,0.0,-7.087,0.3264782375027913,118.041
TRACCJA128F149A144,Jazz,2000,4,0.665,1,0.582,4,0.226,197.19791,0.276,-29.75,0.6316008180888096,127.782
TRACCUS128F92E1FEB,Rock,0,4,0.772,0,0.524,1,0.168,156.96934,0.322,-20.816,0.6528356953891383,127.547
TRACCVZ128F4291A8A,Metal,2001,5,0.555,1,0.5,5,0.12,280.21506,0.238,-3.306,0.5976407977147769,173.205
TRACCMO12903CA4168,Jazz,0,0,0.68,1,0.481,4,0.912,692.06159,0.0,-9.479,,121.201
TRACDJT128F42324C7,Reggae,1981,7,0.588,1,0.496,4,0.433,204.85179,0.629,-9.99,,146.445
TRACDLK12903CE71B7,Blues,0,8,0.41,1,0.188,1,0.488,171.49342,0.179,-14.876,0.52549711888017,136.915
TRACVTK128F4288966,Rap,2006,10,0.476,0,0.474,4,0.577,200.9073,0.36,-4.982,0.4408264404988793,181.889
TRACVFF12903CF055A,Rock,1994,7,0.545,0,0.592,4,0.0,194.40281,0.149,-6.942,0.5899462186541047,145.228
TRACVGF128F4277847,Latin,0,6,0.532,0,0.597,4,0.0,263.60118,0.073,-6.017,0.46630483075728635,130.691
TRACVZM12903CEAD72,Rock,2001,4,0.345,1,0.418,1,0.0,98.89914,0.0,-7.268,0.5610187159447018,182.57
TRACVSS128E07846A7,Rock,2004,11,0.668,1,0.514,4,0.724,174.602,0.241,-4.022,0.7022897771717785,142.01
TRACQML128F42AE513,Folk,2002,0,0.806,1,0.636,3,0.902,237.87057,0.0,-8.691,0.3277366831778408,113.156
TRACQKE12903D00CC7,World,0,2,0.005,0,0.287,4,0.0,188.47302,0.183,-8.774,0.3775316449767025,178.192
TRACQIL128F931B8AD,Reggae,0,10,0.301,0,0.439,4,1.0,195.10812,0.148,-7.551,0.4330050772745855,158.103
TRACQIR128F42BAA06,Rap,2005,1,0.21,0,0.227,4,1.0,285.49179,0.074,-4.853,0.7086072166305335,91.101
TRACXGH128F931686C,Rock,1969,11,1.0,1,0.702,4,0.0,324.70159,0.119,-11.359,0.6972414451383805,167.841
TRACEDP128F145F7BB,RnB,2006,6,0.443,1,0.609,4,1.0,305.34485,0.0,-7.232,0.7288521308575127,118.052
TRACECN128F9310E97,Rock,1997,0,0.847,1,0.609,3,0.401,267.20608,0.357,-9.148,0.7750235506643848,150.848
TRACBWP128C7196948,Rock,2003,4,0.189,0,0.366,4,0.854,230.42567,0.212,-5.981,0.7049633169722248,86.82
TRACBEI128F42558D3,Rock,0,8,0.741,1,0.594,4,0.187,121.70404,0.0,-12.298,0.38293509007501925,74.82
TRACBWQ128F92F2B91,Blues,1927,4,0.285,1,0.372,1,0.0,188.94322,0.346,-17.714,,99.076
TRACBQQ128F4263AEB,Jazz,1975,2,0.377,1,0.279,3,0.488,282.69669,2.438,-12.714,0.4890382091726831,84.064
TRACBWX128F92FD725,Electronic,2006,1,0.0,1,0.157,4,0.0,260.54485,0.073,-5.202,,129.984
TRACKAP128F425B741,Pop,2002,4,0.3,0,0.428,3,1.0,347.84608,0.0,-6.774,0.6803349345564326,152.214
TRACKAK128F1458461,Rock,2005,7,0.0,1,0.125,4,0.318,198.79138,4.917,-11.105,0.2707759989463275,100.081
TRACLRV128EF33FAB8,Rock,0,7,0.64,1,0.446,5,0.286,209.99791,0.976,-6.186,0.6684662578702709,145.689
TRACLRS12903CE9386,Country,1968,9,0.781,1,0.748,4,0.0,159.60771,0.224,-13.592,,105.202
TRACLPE128F4287687,Electronic,1994,11,0.005,1,0.095,4,0.0,793.62567,0.125,-12.593,0.5091572281903853,127.923
TRACYDP128F932BC8E,Metal,2007,9,0.468,1,0.429,4,0.0,173.37424,0.0,-5.516,0.580900873809865,201.333
TRACYXW128F4297569,Rock,1980,7,0.342,1,0.626,4,0.387,250.3571,3.199,-7.356,0.8525913796618598,125.783
TRACYCJ128F9309246,Pop,2000,10,0.529,0,0.498,4,1.0,223.52934,0.0,-5.304,0.6504058079031727,111.004
TRACPZH128F9311764,Rock,2003,7,0.636,1,0.614,1,0.0,181.57669,3.721,-6.473,,117.966
TRACWEH128F1456890,RnB,2001,7,0.695,1,0.556,3,1.0,180.50567,3.512,-8.154,0.3603705827121406,109.018
TRACWBO128F92F322F,Blues,1996,6,0.205,1,0.309,1,0.0,184.2673,0.061,-10.72,0.6934784707666202,98.623
TRADRHX12903CCD1DF,Country,2002,11,0.294,0,0.421,3,0.0,196.62322,0.13,-14.301,,96.027
TRADRJK128E078F041,Pop,1996,5,0.485,1,0.439,4,0.526,259.76118,0.0,-10.175,0.6496750617831585,137.342
TRADRKK128F92FF034,Electronic,2001,7,0.071,1,0.491,4,0.0,493.7922,0.0,-9.535,0.0,134.21
TRADUXF128F1498A0A,Rock,0,0,0.863,1,0.899,4,0.0,130.61179,0.206,-14.669,0.6885043648704331,101.166
TRADUTA128F931418A,Folk,0,2,0.964,1,0.755,4,0.574,253.54404,0.144,-14.233,0.5701059300583878,177.841
TRADUSB128F92C50C6,Electronic,1992,2,0.75,1,0.634,3,0.265,337.71057,5.23,-14.443,0.5996603576264808,219.826
TRADNRG128F426F18C,Country,1997,0,0.194,1,0.406,1,0.228,184.65914,1.315,-11.537,0.21204540548371908,119.963
TRADNRG128F4295A0E,Country,1970,2,0.845,1,0.323,3,0.264,232.64608,0.098,-19.991,,74.665
TRADNGD128E0780F88,Rap,2004,1,1.0,1,0.695,4,1.0,250.74893,0.299,-2.844,0.5794164719374757,85.366
TRADNBP128F932475B,Jazz,2005,7,0.516,0,0.693,3,0.687,243.90485,0.38,-9.433,0.6499897555055976,122.623
TRADNKT128F42388A1,Reggae,1995,8,0.023,1,0.313,4,1.0,191.73832,0.0,-11.71,0.6281250584184764,94.958
TRADNPB128F423AEE7,Electronic,2005,2,0.723,1,0.508,4,0.785,256.31302,0.0,-8.788,0.7685348911030918,205.972
TRADZXK128F429DB92,Rock,2004,2,0.442,1,0.879,4,0.0,166.29506,0.142,-6.467,,82.909
TRADTXQ128F9331913,Pop,2009,7,0.629,1,0.561,4,0.875,308.81914,0.096,-7.564,,127.923
TRADTOV12903CA9E74,Pop,0,0,0.367,0,0.556,4,0.46,242.02404,0.351,-5.243,,137.935
TRADSUA128C7196C7C,Rock,2000,11,0.169,0,0.534,4,0.893,343.27465,4.046,-7.165,,125.088
TRADSVJ12903C9CDFA,Rock,0,7,0.8,1,0.596,4,0.0,265.97832,0.345,-5.425,0.21508031850922793,150.116
TRADSQZ128F42707D7,Rock,1995,7,0.395,1,0.535,4,0.297,191.9473,0.189,-7.711,0.6642869343270507,97.643
TRADFID128F4267231,Rock,1995,9,0.642,1,0.502,4,1.0,312.13669,2.368,-7.207,0.6156993669330793,122.243
TRADFLD12903CB3BD8,Metal,2007,2,0.599,1,0.546,4,0.0,458.9971,0.0,-14.04,,129.626
TRADFXD128F424694C,Rock,2007,7,0.367,1,0.301,4,0.362,144.03873,0.206,-3.942,0.6164338179825393,152.041
TRADFII128F931FC9F,Metal,2008,3,0.838,1,0.645,4,0.513,472.45016,3.32,-3.258,,111.504
TRADFCO12903CA9439,Pop,2007,2,0.647,0,0.577,3,0.337,224.20853,0.822,-9.528,0.4432913119053975,77.977
TRADFQK128F422B492,Rock,1999,0,0.191,1,0.549,4,0.0,108.40771,3.268,-6.695,0.6377832856518485,131.078
TRADOYN128F42951C9,Reggae,0,1,0.929,1,0.774,4,0.383,216.47628,0.0,-7.622,0.0,154.356
TRADODV128F4283EB6,Rap,2004,6,0.113,0,0.233,4,1.0,224.62649,3.355,-5.627,0.6628268927437269,103.433
TRADHGV128F4233DE0,Blues,2003,9,0.577,1,0.641,4,0.0,286.51057,0.432,-8.096,0.26695518627553855,119.644
TRADMGC128F9306CC9,Rap,2001,10,0.09,0,0.499,5,0.807,286.77179,0.0,-5.716,,76.166
TRADMUH128F146D3CD,Rap,2003,7,0.766,1,0.474,4,0.785,271.25506,0.363,-5.227,,166.037
TRADMCH128E0784D99,Rock,0,7,0.841,1,0.688,4,0.363,294.68689,0.0,-5.4,0.552807662035434,151.805
TRADMFK12903CC2478,Rock,2004,6,0.493,0,0.523,3,0.858,136.98567,0.0,-5.654,0.6189044181849415,154.211
TRADJKG12903CE049F,Rock,2008,7,0.002,0,0.276,4,0.032,228.98893,0.0,-3.257,,88.127
TRADJJZ128F9341B40,Rock,1999,9,0.606,1,0.487,4,0.062,281.93914,0.0,-6.199,0.46048484498641545,151.493
TRADJGI128F148B0F6,Blues,2003,2,0.577,1,0.596,4,0.333,208.32608,0.198,-6.067,0.6030301447935913,136.932
TRADJHU128F425459F,Metal,2007,4,0.107,1,0.329,3,0.569,295.23546,0.0,-6.163,,124.078
